annotation_file,image_file,field_id,field_text,ocr_text,similarity_score
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,20,COUPON EXPIRATION DATE,COUPON EXPIRATION DATE,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,21,CIRCULATION,CIRCULATION,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,22,GEOGFIAPHICAL AREA(S),GEOGRAPHICAL AREA(S),0.926829268292683
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,23,COUPON VALUE,COUPON VALUE,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,24,PACK AND OR/ CARTON,PACK AND OR/CARTON,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,25,ADVERTISING CREATIVE THEME,ADVERTISING CREATIVE THEME,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,26,SIGNATURE OF INITIATOR,SIGNATURE OF INITIATOR,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,27,DATE INITIATED,DATE INITIATED,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,28,ANALYTICAL REQUIREMENTS:,ANALYTICAL REQUIREMENTS:,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,29,FOR CONTROL USE ONLY:,FOR CONTROL USE ONLY:,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,30,CODE ASSIGNED:,CODE ASSIGNED:,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,31,JOB NUMBER:,JOB NUMBER:,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,32,EST. REDEMPTION:,EST. REDEMPTION:,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,35,221782,2217 82,0.9230769230769231
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,36,"May 14, 1992","May 14, 1992",1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,37,Free Pack,Free Pack,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,38,Tier ,Tier |,0.8
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,39,"1, 221, 000","1,221,000",0.9
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,40,"December 31, 1992","December 31, 1992",1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,41,"September 1, 1992","September 1, 1992",1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,42,P 4/ C;,P 4IC;,0.8333333333333334
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,43,1/ 2 B/ W,1/2 BIW,0.8571428571428572
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,44,Village Voice,Village Voice,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,45,All Kent Family Packings,All Kent Family Packings,1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,46,"People, Rolling Stone, Cosmopolitan,","People, Rolling Stone, Cosmopolitan,",1.0
./funsd/training_data/annotations/93351929_93351931.json,./funsd/training_data/images/93351929_93351931.png,47,"Mademoiselle, New York Magazine","Macemoiselle, New York Magazine",0.967741935483871
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,0,FAXED,[E2ED,0.4
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,1,FROM:,FROM:,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,4,TRUE,TRUE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,5,"560,000","560,000",1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,6,PROVIDENCE,PROVIDENCE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,7,CAMDEN,CAMDEN,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,9,SPRINGFIELD,BPRINGFIELD,0.9090909090909091
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,10,BALTIMORE,BALTIMORE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,12,SYRACUSE,SYRACUSE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,13,ROCHESTER,ROCHESTER,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,14,BUFFALO,BUFFALD,0.8571428571428572
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,16,WILMINGTON,WILMINGTON,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,17,ALBANY,ALBANY,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,18,57288,57288,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,23,EXHIBIT ,EXHIBIT |,0.875
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,24,MICHELLE LEPRE,MICHELLE LEPRE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,25,V. M. LOSITO,V.M. LOSITO,0.9565217391304348
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,26,S. A. RAPISARLDI,S.A. RAPISARLDI,0.967741935483871
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,28,K. P. AUGUSTYN,K.P. AUGUSTYN,0.962962962962963
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,30,- BRAND(S) APPLICABLE,- BRAND(S) APPLICABLE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,31,- MEDIA TYPE,- MEDIA TYPE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,32,- MEDIA NAME,= MEDIA NAME,0.8695652173913043
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,33,- ISSUE FREQUENCY/YEAR,- ISSUE FREQUENCY/YEAR,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,34,- SPACE/COLOR,- SPACE/COLOR,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,35,- COUPON ISSUE DATE,- COUPON ISSUE DATE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,36,- COUPON EXPIRATION DATE,- COUFON EXPIRATION DATE,0.9565217391304348
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,37,- CIRCULATION,= CIRCULATION,0.88
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,38,- GEOGRAPHICAL AREA(S),- GEOGRAPHICAL AREA(S),1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,39,- COUPON VALUE,- COUPON VALUE,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,40,- PACK AND/OR CARTON,- PACK AND/OR CARTON,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,41,- ADVERTISING CREATIVE TITLE,"- ""ADVERTISING CREATIVE TITLE",0.9818181818181818
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,42,- SIGNATURE OF INITIATOR,- SBIGNATURE OF INITIATOR,0.9787234042553191
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,43,- -DATE INITIATED,~ DATE INITIATED,0.875
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,44,ANALYTICAL REQUIREMENTS:,"ALYTICAL R

T5:",0.631578947368421
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,45,TRUE CORE AREAS,TRUE CORE AREAS,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,46,SALES FORCE APPLIED - IRC,SALES FORCE APPLIED - IRC,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,47,MAY 1992,MAY 1992,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,48,8 /31 /92,a/311e2,0.5714285714285714
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,49,TRUE CORE MARKETS *,TRUE CORE MARKETS *,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,51,PACK,PACK,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,53,"JANUARY 8, 1992","JANUARY 8, 1992",1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,54,FOA CONTROL USE ONLY:,FOR CONTROL USE ONLY:,0.9523809523809523
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,57,EST. REDEMPTION:,EST. REDEMPTION:,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,59,TOTAL NEW YORK,TOTAL NEW YORK,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,60,TOTAL NEW JERSEY,TOTAL NEW JERSEY,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,61,NEW HAVEN,NEW HAVEN,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,62,TOTAL BOSTON,TOTAL BOSTON,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,63,TOTAL SAN FRANCISCO,TOTAL SAN FRANGISCO,0.9473684210526316
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,64,TOTAL PHILADELPHIA,TOTAL PHILADELPHIA,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,65,TOTAL CHICAGO,TOTAL CHICAGD,0.9230769230769231
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,66,REGION 15 x SAN BERNADINO,"REGION 15 (X SAN BERNADING,",0.8846153846153846
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,67,TOTAL WASHINGTON,TOTAL WASHINGTON,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,68,TOTAL DETROIT,TOTAL DETROIT,1.0
./funsd/training_data/annotations/93380187.json,./funsd/training_data/images/93380187.png,69,"PORTLAND, ME","PORTLAND, ME",1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,0,DATE:,DATE :,0.9090909090909091
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,1,MANUFACTURERS:,MANUFACTURERS :,0.9655172413793104
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,2,4/7/88,4/7/88,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,3,93455715,93455715,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,4,cc:,cc,0.8
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,5,COMPETITIVE ACTIVITIES AND PROMOTIONS,COMPETITIVE ACTIVITIES AKG PROMDTIONS,0.9189189189189189
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,6,REPORTED BY:,REPGRTED BY:,0.9166666666666666
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,7,"R. E. Klein, Regional Sales Manager, Cleveland, OH","R. E. Klein, Regional Sales Manager, Cleveland, OH",1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,8,SOURCE OF INFORMATION:,SOURCE OF INFORMATION:,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,9,"Best Cigarette Co., Mentor, OH","Best Cigarette Co., Mentor, OH",1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,10,R. J. REYNOLDS AND PHILIP MORRIS,R. J. REYNOLDS AND PHILIP MORRIS,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,11,TYPE OF PROMOTION:,TYPE OF PROMOTION:,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,12,SEE ATTACHED CORRESPONDENCE REGARDING:,—SEE_ATTACHED CORRESPONNENCE REGARNTNG:,0.8947368421052632
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,13,- R. J. REYNOLDS SPRING DIRECT ACCOUNT INCENTIVE PROGRAM,e R. J. BREYNOLDS SPRING DIRECT ACCOUNT INCENTIVE PROGRAM,0.9642857142857143
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,14,- Philip Morris- SPECIAL PROMOTIONS ON MAKLBORO AND CAMBRIDGE CIGARETTES,"e Philip Morris - SPECIAL PROMOTIONS ON MARLBORD AND

CAMBRIDGE CIGARETTES",0.950354609929078
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,15,HOW WIDESPREAD?,HOW WIDESPREAD?,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,16,OTHER COMMENTS:,OTHER COMMENTS:,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,17,Mr. J. R. Ave,Mr. J. R. Ave,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,18,Mr. T. L. Achey,Mr. T. L. Achey,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,19,P. J. McCann,Mr. P. J. McCann,0.8571428571428572
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,20,Mr. A. J. Giacoio,Mr. A. J. Giacoio,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,21,Mr. L. H. Kersh,Mr. L. H. Kersh,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,22,Mr. R. G. Ryan,Mr. R. G. Ryan,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,23,Mr. P. A. Lawless,Mr. P. A. Lawless,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,24,Mr. J. E. Daghlian,Mr. J. E. Daghlian,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,25,Mr. R. S. Goldbrenner,Mr. R. S. Goldbrenner,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,26,Ms. E. R. Harrow,"Ms, E. R. Harrow",0.9375
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,27,Ms. S. F. Smith,Ms. S. F. Smith,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,28,Mr. N. P. Ruffalo,"Mr. N. P, Ruffalo",0.9411764705882353
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,29,Mr. C. Toti,Mr. C ]‘utE,0.6666666666666667
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,30,Dr. S. T. Jones,Dr. S. T. Jones,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,31,Mr. G. R. Telford,Mr. 6. R. Telford,0.9411764705882353
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,33,Mr. J. P. Mastandrea,Mr. J. P. Mastandrea,1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,34,Ms. S. Ridgway,Ms. S. Ridaway,0.9285714285714286
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,35,Mr. M. A. Peterson Mr. T. H. Mau,"Mr. M. A. Peterson
Mr. T. H. Mau",1.0
./funsd/training_data/annotations/93455715.json,./funsd/training_data/images/93455715.png,36,Mr. R. H. Orcutt,Mr. R. H. Orcutt,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,0,CAPRI,CAPRI,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,1,DESCRIPTION:,DESCRIPTION:,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,2,SUPPLIER:,"SUPPLIER:

AL R",0.782608695652174
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,3,466009457,466009457,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,4,"47,218","47,218",1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,5,"9,442","9,442",1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,6,"14,165","14,165",1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,8,CUMULATIVE,CUMULATIVE,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,9,DEC,DEC,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,11,9.442,7 vz,0.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,12,21.240,ey,0.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,13,3068230.682,[EENS &,0.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,16,PROJECT NO.,PROJECT NO.,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,17,1987- 115- CA,1987-115-CA,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,18,CAPRI EXPANSION A&U - CALIFORNIA - WAVE 4.,CAPRI EXPANSION A&U - CALIFORNIA - WAVE 4,0.9866666666666667
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,19,Kapuler Marketing Research,Kapuler Marketing Research,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,20,MR PERSONNEL:,"M

ER

NNEL :",0.75
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,21,B. R. Pellett,"B.R, Pellett",0.88
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,22,AUTHORIZED COST:,AUTHORIZED COST:,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,23,"70,825 + +10 % (TOTAL 1987) +7.075 (2 -23 -88 77,900 TOTAL","70,825 £10% (TOTAL 1987)

+7,073 2-23-88
77,900 TOTAL",0.9158878504672897
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,24,Int. Init. Date,Int.Init.Date,0.9285714285714286
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,25,Ext. Autho. Date,Ext.Autho.Date,0.9333333333333333
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,26,Field Complete,Field Complete,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,27,Final Rpt. Due,Final Rpt.Due,0.962962962962963
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,30,12- -7 -87,12--7-87,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,31,1- 11- 88,1-11-88,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,32,RELEASED TO ACCTG,"RELEASED
TO ACCTG",1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,33,PAID OUT OF 1989 BUDGET,"PAID OUT OF
1988 BUDGET",0.9565217391304348
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,34,PAID 1987,PAID 1987,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,35,DEC 1987 ACCRUAL,DEC 1987 ACCRUAL,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,36,CARRYOVER TO 1988,CARRYOVER TO 1988,1.0
./funsd/training_data/annotations/0011505151.json,./funsd/training_data/images/0011505151.png,37,2- 25- 88,2-25-8F,0.8571428571428572
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,5,Decrease,Decrease,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,8,.08,.08,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,9,PROJECTED:,PROJECTED:,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,10,1.488.126.23,"1.488,126.23",0.9166666666666666
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,11,.08,.08,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,13,1.488.126.15,"1.488,126.15",0.9166666666666666
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,14,1.471.873.85,"1,471.873.85",0.9166666666666666
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,15,cc:,[+,0.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,16,Date,fate,0.75
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,17,Date,Date,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,18,International.,Internationa,0.9230769230769231
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,19,464537440,464537440,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,22,INTERNATIONAL MARKETING RESEARCH CHANGE OF AUTHORIZED COST,"INTERNATIONAL MARKETING RESEARCH
CHANGE OF AUTHORIZED COST",1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,24,Hong Kong: Cigarette Market Monitor,Hong Kong: Cigarette Market Monitor,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,26,Total Cost,Total Cost,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,28,Previous Commitments This Project,"m

vi",0.16216216216216217
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,30,Increase X,Increase _X,0.9523809523809523
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,32,$ 4.376.47,$  4.376.47,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,34,(10% Change),(10% Change),1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,35,Adjusted Total Cost of Project:,Adiysted Total Cost of Profect:,0.9032258064516129
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,36,$ 0.00,"§__ 0,00",0.6153846153846154
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,37,"Original MRA did not include cost for the first month of the study (see L. Lee memo of September 11, 1989)","Original MRA did not include cost for the first month of the study (see L.
Lee memo of September 11, ].‘,?33I",0.9439252336448598
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,38,Internal Init. Date,Internal Init. Date,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,39,Ext. Auth. Date Wave(s),"Ext. Auth. Date
Wave(s)",1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,40,Sumary of IMRD Budget,of,0.17391304347826086
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,42,Total Area Budget:,Total Area Budget:,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,43,Current Bal. Available:,current Bal. Available:,0.9565217391304348
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,44,This Change: (From Current Budget),"This Change:
(From Current Budget)",1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,45,Field Complete Wave(s),"Field Complete
Wave(s)",1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,46,Final Report Due (Supplier Rpt.) Wave(s),"Final Report Due
(Supplier Rpt.)
Wave(s)",1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,47,New Balance:,Wew Balance:,0.9166666666666666
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,48,Committed to Date: (Current Year),"Conmitted to Date:
{Current Year})",0.9253731343283582
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,49,This Amount (From Next Year's Budget),"This Mmount 0
{From Next Year’s Budget)",0.9066666666666666
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,51,4/ 22/ 90,"{,/"".1-3«-‘{90",0.42105263157894735
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,52,Project No.,Project No.,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,53,Account Name,Account Name,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,54,1989- 29,1989-29,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,55,Submitted By:,submitted By:,0.9230769230769231
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,56,Approved By:,Approved By:,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,57,Original-,Original -,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,58,Project File,Project File,1.0
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,59,MRA File N. W. Kremer,"MRA File
N. M. Kremer",0.9523809523809523
./funsd/training_data/annotations/0011838621.json,./funsd/training_data/images/0011838621.png,60,N. W. Kremer,N. W. %remer,0.9166666666666666
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,0,TO:,TO:,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,2,WELCOMED.,WELCOMED.,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,3,ARE,ARE,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,4,AGENCY,AGENCY,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,5,THE,THE,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,6,FROM,FROM,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,7,DESIGNS,DESIGNS,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,8,ALTERNATE,ALTERNATE,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,10,SUGGESTIONS,SUGGESTIONS,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,11,THESE,THESE,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,12,SHOULD,SHOULD,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,14,SUBMITTED,SUBMITTED,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,15,AS,AS,1.0
./funsd/training_data/annotations/0011845203.json,./funsd/training_data/images/0011845203.png,16,SEPARATE,SEPARATE,1.0
